OTU,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF100_s1_r1,ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF500_s1_r1,ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF100_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1,ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH_s1_r1,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1,ARMS_Crete_1HERP_20200903_20210122_MF90_s1_r1,ARMS_Crete_1HERP_20200903_20210122_SF_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G1_20200624_20201103_MF500_s1_r1,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1,ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1,Classification,TAXON:NCBI_TAX_ID
ASV_182:009496b7e3c355e8eb3961e079d52ab5fb31ef53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Syedra;Syedra oii,Syedra oii:933016
ASV_183:0118a8c0e9d6fad8032f7cacf94a9a588aa68e63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Stylommatophora;Microcystidae;Lamprocystis;Lamprocystis guttula,Lamprocystis:53452
ASV_184:017d126017a9d9a0753363d83552a84eded37589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Hemiptera;Tingidae;Metasalis;Metasalis populi,Metasalis populi:1589681
ASV_185:02233928eabc48f3ddd8a1841864c7acbaafdea9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Haptista;Haptophyta;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi,Emiliania huxleyi:2903
ASV_186:023c273f45b029a4ed3fbe29746b0ed7916ef794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum yezoense,Sargassum yezoense:127449
ASV_187:02f051c5e3e4dab2ac204b5c08c348a4fce3b1b5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba libera,Jakoba libera:143017
ASV_188:02fc22290bf078044cb9dc946d3c24f63e8c0e1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale,Prasinoderma coloniale:156133
ASV_189:030ef831052776d224d425529dec661a262a047d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Bathynectes;Bathynectes longispina,Bathynectes longispina:1100046
ASV_190:03468878e1a3fb8a63e7dc4e1e37a3c1b957c277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium sinecaudum,Eremothecium sinecaudum:45286
ASV_191:034a510395e2db4b0d81bab158f80a2a4bd92a8f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata,Pavona decussata:227230
ASV_192:03cdf299f8746161dc725c19fb1704422582713e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus roeckeli,Conus roeckeli:1443307
ASV_193:0423429060fc245bae80df573addbfa52d98b7d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Chromeraceae;Chromeraceae;Chromeraceae;Chromeraceae;Chromera;Chromera velia,Chromera velia:505693
ASV_194:0453317799c85476bf8b009e6b0b3a8cc7b188e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium saksenae,Lecanicillium saksenae:468837
ASV_195:0456c449786a5edfa3edef60fdf5b72218ff26a0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Nereis;Nereis pelagica,Nereis pelagica:194549
ASV_196:06bf79f08395343e1d1580aae52e97d52aad615b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_197:072d404dae47ce9ed947ae108c91ffd47e031652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Perinereis;Perinereis camiguinoides,Perinereis camiguinoides:1456959
ASV_198:07c7d81fb7da8a8aa45c18a5c50b5cc869a3ec41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;Oithona;Oithona nana,Oithona nana:136191
ASV_199:08a2ba5ca597dd7ec1a43b213772f7b7789908b7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Colochela;Colochela zhongi,Colochela zhongi:2675636
ASV_200:08f408950582cea232ac3799fc3a878d28139bc1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula japonica,Chloroparvula japonica:1411623
ASV_201:0a1178010c4829ead52e04c972ba189290d7b451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema menzelii,Skeletonema menzelii:216823
ASV_202:0a71791b40131655bf03dbc3f87f930ac2ecaf4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius sinensis,Pungitius sinensis:497904
ASV_203:0ad872a7875a3e6b20d4aaa6a991ee6f8d17c330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Hyalopteryx;Hyalopteryx rufipennis,Hyalopteryx rufipennis:1634137
ASV_204:0b3ae945e63cba47ee197fd59d0b9952b026d3ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula,Brephamia parvula:1431480
ASV_205:0da33f551066215aad70607bbb35d07e06e9114b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Araneidae;Metazygia;Metazygia wittfeldae,Metazygia wittfeldae:2508600
ASV_206:0ded7ebfa4b4b4254fb7d3d0e978641a83e2a52d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon harmani,Crossoptilon harmani:242522
ASV_207:0e2001aea0219b1071f63c68d12c1dfef95caa79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Pyrenomonadales;Cryptophyceae_4;Pyrenomonadales;Geminigeraceae;Proteomonas;Proteomonas sulcata,Proteomonas sulcata:77928
ASV_208:0e4bf7e44dd98ee01039de6f29db2ff42f9208f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_209:0f8f245e5b0e79bb205bd0b126acd7ed25d6ed9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba;Paramoeba pemaquidensis,Paramoeba pemaquidensis:180228
ASV_210:0fa64099c78413c0355d3684de3ea10c805b65ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Yunnanacris;Yunnanacris yunnaneus,Yunnanacris yunnaneus:525572
ASV_211:0ff25fe19ddac6b49661e9429b643d2153635b3a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Pedaliodes;Pedaliodes phaedra,Pedaliodes phaedra:2017229
ASV_212:10033486fe902654d1384873dce543a0b9359ca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Therophilus;Therophilus festivus,Therophilus festivus:1421599
ASV_213:100f8e2ab2f545954bff3213c8cb430a03772d93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Laminaria;Laminaria rodriguezii,Laminaria rodriguezii:1740620
ASV_214:10696121d8c9f8b9668bff838196b10eadbcab34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Eubranchidae;Eubranchus;Eubranchus exiguus,Eubranchus exiguus:76182
ASV_215:10da699fc012072b5de26d5adba410c111e3d313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Taenioma;Taenioma perpusillum,Taenioma perpusillum:210852
ASV_216:1142cd4ac5f775e4ce5b665b451682075627636a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_217:11c91cca51e74d62ac5ea77eed48a810add09b71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Gerygone;Gerygone fusca,Gerygone fusca:117203
ASV_218:120b947d5f29d6ec39756b801428d26362e699d2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Dipterosiphonia;Dipterosiphonia australica,Dipterosiphonia australica:2007208
ASV_219:1295c70991539305464353a942232a529e956221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Alariaceae;Alaria;Alaria crassifolia,Alaria crassifolia:98220
ASV_220:1316b0954e28c90b4927ec747d22c53f786d0fba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_221:14d538570d60e33f4387814a8681dfe6ba9cdf4d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Prionailurus;Prionailurus iriomotensis,Prionailurus iriomotensis:37030
ASV_222:1503437c47c45cd9bc27f4d79f6983497d2a7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Blattodea;Kalotermitidae;Incisitermes;Incisitermes minor,Incisitermes minor:112481
ASV_223:1521fc5f4f401afb4618cc19e5f5488b0f72cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_224:160e5c4135405570849ca7a11c7a34c917a352b6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus columbiensis,Chironomus columbiensis:1977904
ASV_225:16e76241c6cc4c0cd8f1f2332884ef2cf8bc2267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Nereimyra;Nereimyra punctata,Nereimyra punctata:222006
ASV_226:16ebd870e55182245f48c4b3f11da60161f318cd,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Miraciidae;Sarsamphiascus;Sarsamphiascus hawaiiensis,Sarsamphiascus hawaiiensis:2699325
ASV_227:17d4b3938a0a9388559d729f46a11272f6113ad9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Rotundellaceae;Rotundella;Rotundella rotunda,Rotundella rotunda:1357779
ASV_228:18afd49b5897a22f254c4a0012636b0f2cc262a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Laminaria;Laminaria pallida,Laminaria pallida:1674033
ASV_229:1960e3a7fa120baec9bf4841e77e1bda0f734f7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus trigonus,Balanus trigonus:756461
ASV_230:19b5c3da3b2180f4ebedc67556082b07185004f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides diegensis,Botrylloides diegensis:62933
ASV_231:1abd82d79a18fc973bda38d5a5507fe4b85297ac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Akkesiphycaceae;Akkesiphycus;Akkesiphycus lubricum,Akkesiphycus lubricum:3022
ASV_232:1bf2f0380f5e8d344f8536f3777ede076d82386d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi,Asplanchna sieboldi:84397
ASV_233:1c425705368b02f2ee0b0edce0d54e68f414fcab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_234:1d51a5d76491e0367bd1675642fe37e63e537d20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxa;Coccomyxa;Coccomyxa;Coccomyxa subellipsoidea,Coccomyxa subellipsoidea:248742
ASV_235:1e3b3c31cc02049e96bdcffe839e4f91aef5e8e0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Osmundaria;Osmundaria fimbriata,Osmundaria fimbriata:228265
ASV_236:1f516fa55ea741354c95c2d01c6ceaba4d0ce8f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia setigera,Rhizosolenia setigera:3005
ASV_237:1f558344d442e76059ad2cf7d50d73b50cb3b590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella aspersa,Ascidiella aspersa:201961
ASV_238:20c01b09edeaf8cca5b318952cd63ee019d540e9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces bacillisporus,Nakaseomyces bacillisporus:51660
ASV_239:20f1cad6c2a160ad2a68320583d1dd3342761e20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Agelenidae;Spiricoelotes;Spiricoelotes chufengensis,Spiricoelotes chufengensis:1816101
ASV_240:2182e50c981214948a4a93fa386948ebd608afaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bugulidae;Bugula;Bugula neritina,Bugula neritina:10212
ASV_241:218d1dff7e04f725cf24315dce30e74b7c817eca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_242:225b3731c5385f660be0034ceb2ecaad68892da7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium fragile,Codium fragile:3133
ASV_243:228f949edbb3c73c1af29bf935c668b85d02bf53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Cryptosulidae;Cryptosula;Cryptosula pallasiana,Cryptosula pallasiana:558755
ASV_244:2459f732f8586ab5c7b8f73ff9681d84791036dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Perforatus;Perforatus perforatus,Perforatus perforatus:1562161
ASV_245:2560d88beda64feca645601202731e6d568bb9b2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus rostratus,Balanus rostratus:399131
ASV_246:25c73f18bbe9e1865e9d9d710e5f68b5eade29e3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Ascidiacea;Aplousobranchia;Diazonidae;Rhopalaea;Rhopalaea idoneta,Rhopalaea idoneta:1712670
ASV_247:26ef0532b64a740dd7893c18149339d7cd80ccb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Micractinium;Micractinium pusillum,Micractinium pusillum:126839
ASV_248:272f3fbc3a079c20d58387d9d5de7fe2bbbb2b20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella;Korotnevella limbata,Korotnevella limbata:1825507
ASV_249:28b6aecbbcb70434a361493707b3efd48641efa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_250:2951047ba0326a6df587a0ee784095bfd7827359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus usmaensis,Tanytarsus usmaensis:1278998
ASV_251:29e0ea60b9bd5a7cff9faaaf1f88348c4bc69b80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Gloeochaetales;Glaucocystophyceae_2;Gloeochaetales;Gloeochaetaceae;Gloeochaete;Gloeochaete wittrockiana,Gloeochaete wittrockiana:38269
ASV_252:2a564848a4671ba9a25d8a3c18436dfdd7c781bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_253:2a88600f3ca32f38e1f071ebfc5400e2f4db3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix tenuilepis,Dolichomastix tenuilepis:195969
ASV_254:2c2f4852d6b14b6ca4ae739542438dead8ca9a35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria cuneifolia,Gracilaria cuneifolia:340450
ASV_255:2c8d52aedb27bd57b0140c23ae2546ca5baa534a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Rhombosoleidae;Colistium;Colistium nudipinnis,Colistium nudipinnis:1156758
ASV_256:2cc425780a189eac3ba8ea89b447ad289776d066,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Limoniidae;Rhipidia;Rhipidia chenwenyoungi,Rhipidia chenwenyoungi:1807360
ASV_257:2cd568036e00f6b1f03077a44ad4468f975f162d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Mollusca;Cephalopoda;Sepiida;Sepiolidae;Semirossia;Semirossia patagonica,Semirossia patagonica:1052875
ASV_258:2d0a20e1f9d99e926d4c4411dbafb2e986f9e82c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Chordeumatida;Attemsiidae;Syngonopodium;Syngonopodium cornutum,Syngonopodium cornutum:1569535
ASV_259:2de5072805d8e78cd660f36a50d20ddb10c6b9ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces delphensis,Nakaseomyces delphensis:51657
ASV_260:2df0a343f2b055b1b5d30ff740ec3b2ff4e21ed2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Eukaryota;Streptophyta;Bryopsida;Grimmiales;Grimmiaceae;Frisvollia;Frisvollia varia,Frisvollia varia:1286318
ASV_261:2ef1eacfd0c50e3784fe9df6194c839b3c4af245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_262:2f3269def05e966dd8e12a12906eeba01ae50b63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Lucanidae;Lucanus;Lucanus laetus,Lucanus laetus:618033
ASV_263:2f86a82dd94e7dff051040f268f805d79b96d6ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,Tricellaria occidentalis:991043
ASV_264:31177abb1766b3581454ae3f8c1ee02d7cd6cd51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum,Skeletonema pseudocostatum:41457
ASV_265:31c8432e7b4ddc835c664c805743a715387223a4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Relicanthidae;Relicanthidae;Relicanthus;Relicanthus daphneae,Relicanthus daphneae:1499622
ASV_266:31e48614b1112720573c56bb65710f1aff6fe19a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Sabellida;Sabellidae;Amphiglena;Amphiglena mediterranea,Amphiglena mediterranea:109976
ASV_267:32951baa217d41b0606f6658ac18c8a401c73164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_268:32a03820cbc527e815ae34d449b95e89b8650dbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_269:32a6bd58bd15ef2f00e53268c6f4daa6a1f0a469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ciliophora;Colpodea;Colpodida;Marynidae;Maryna;Maryna umbrellata,Maryna umbrellata:638345
ASV_270:335098d6cf8140ac4df70a0e3579fcd5772b4f79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Mogannia;Mogannia minuta,Mogannia minuta:2170271
ASV_271:34229ae3a5cec91dbb4cae3c5f570549e8475585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces bacillisporus,Nakaseomyces bacillisporus:51660
ASV_272:345136d94c3ba831c5b227aa10ea30ed61b1499d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon laureae,Chloropicon laureae:464258
ASV_273:3483616e4590d8ce9653da0a15b23b0f6b7bb1af,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula pacifica,Chloroparvula pacifica:1883388
